PlanetNaturalId,PlanetName,Category,WorkforceLevel,FeeAmount,FeeCurrency
QJ-684a,Lom Palanka,FOOD_INDUSTRIES,SETTLER,80,AIC
QJ-684a,Lom Palanka,FOOD_INDUSTRIES,TECHNICIAN,120,AIC
QJ-684a,Lom Palanka,FOOD_INDUSTRIES,ENGINEER,850,AIC
QJ-684a,Lom Palanka,FOOD_INDUSTRIES,SCIENTIST,1500,AIC
QJ-684a,Lom Palanka,FUEL_REFINING,PIONEER,30,AIC
QJ-684a,Lom Palanka,FUEL_REFINING,SETTLER,80,AIC
QJ-684a,Lom Palanka,RESOURCE_EXTRACTION,ENGINEER,850,AIC
QJ-684a,Lom Palanka,RESOURCE_EXTRACTION,SCIENTIST,1500,AIC
QJ-684b,Aceland,CONSTRUCTION,PIONEER,25,AIC
QJ-684b,Aceland,CONSTRUCTION,SETTLER,50,AIC
QJ-684b,Aceland,CONSTRUCTION,TECHNICIAN,200,AIC
QJ-684b,Aceland,CONSTRUCTION,ENGINEER,400,AIC
QJ-684b,Aceland,CONSTRUCTION,SCIENTIST,800,AIC
QJ-684b,Aceland,ELECTRONICS,PIONEER,25,AIC
QJ-684b,Aceland,ELECTRONICS,SETTLER,50,AIC
QJ-684b,Aceland,ELECTRONICS,TECHNICIAN,200,AIC
QJ-684b,Aceland,ELECTRONICS,ENGINEER,400,AIC
QJ-684b,Aceland,ELECTRONICS,SCIENTIST,800,AIC
QJ-684b,Aceland,FOOD_INDUSTRIES,PIONEER,25,AIC
QJ-684b,Aceland,FOOD_INDUSTRIES,SETTLER,50,AIC
QJ-684b,Aceland,FOOD_INDUSTRIES,TECHNICIAN,200,AIC
QJ-684b,Aceland,FOOD_INDUSTRIES,ENGINEER,400,AIC
QJ-684b,Aceland,RESOURCE_EXTRACTION,SCIENTIST,800,AIC
QJ-684b,Aceland,RESOURCE_EXTRACTION,ENGINEER,400,AIC
QJ-684b,Aceland,RESOURCE_EXTRACTION,TECHNICIAN,200,AIC
QJ-684b,Aceland,RESOURCE_EXTRACTION,SETTLER,50,AIC
QJ-684b,Aceland,RESOURCE_EXTRACTION,PIONEER,25,AIC
QJ-684b,Aceland,METALLURGY,SCIENTIST,800,AIC
QJ-684b,Aceland,METALLURGY,ENGINEER,400,AIC
QJ-684b,Aceland,METALLURGY,TECHNICIAN,200,AIC
QJ-684b,Aceland,METALLURGY,SETTLER,50,AIC
QJ-684b,Aceland,METALLURGY,PIONEER,25,AIC
QJ-684b,Aceland,MANUFACTURING,SCIENTIST,800,AIC
QJ-684b,Aceland,MANUFACTURING,ENGINEER,400,AIC
QJ-684b,Aceland,MANUFACTURING,TECHNICIAN,200,AIC
QJ-684b,Aceland,MANUFACTURING,SETTLER,50,AIC
QJ-684b,Aceland,MANUFACTURING,PIONEER,25,AIC
QJ-684b,Aceland,FUEL_REFINING,SCIENTIST,800,AIC
QJ-684b,Aceland,FUEL_REFINING,ENGINEER,400,AIC
QJ-684b,Aceland,FUEL_REFINING,TECHNICIAN,200,AIC
QJ-684b,Aceland,FUEL_REFINING,SETTLER,50,AIC
QJ-684b,Aceland,FUEL_REFINING,PIONEER,25,AIC
QJ-684b,Aceland,FOOD_INDUSTRIES,SCIENTIST,800,AIC
QJ-684b,Aceland,AGRICULTURE,PIONEER,25,AIC
QJ-684b,Aceland,AGRICULTURE,SETTLER,50,AIC
QJ-684b,Aceland,AGRICULTURE,TECHNICIAN,200,AIC
QJ-684b,Aceland,AGRICULTURE,ENGINEER,400,AIC
QJ-684b,Aceland,AGRICULTURE,SCIENTIST,800,AIC
QJ-684b,Aceland,CHEMISTRY,PIONEER,25,AIC
QJ-684b,Aceland,CHEMISTRY,SETTLER,50,AIC
QJ-684b,Aceland,CHEMISTRY,TECHNICIAN,200,AIC
QJ-684b,Aceland,CHEMISTRY,ENGINEER,400,AIC
QJ-684b,Aceland,CHEMISTRY,SCIENTIST,800,AIC
QJ-684c,QJ-684c,RESOURCE_EXTRACTION,ENGINEER,400,AIC
QJ-684c,QJ-684c,RESOURCE_EXTRACTION,SCIENTIST,800,AIC
QJ-684c,QJ-684c,MANUFACTURING,ENGINEER,400,AIC
QJ-684c,QJ-684c,MANUFACTURING,PIONEER,25,AIC
QJ-684c,QJ-684c,FUEL_REFINING,SCIENTIST,800,AIC
QJ-684c,QJ-684c,FUEL_REFINING,ENGINEER,400,AIC
QJ-684c,QJ-684c,FUEL_REFINING,TECHNICIAN,200,AIC
QJ-684c,QJ-684c,FUEL_REFINING,SETTLER,50,AIC
QJ-684c,QJ-684c,FUEL_REFINING,PIONEER,25,AIC
QJ-684c,QJ-684c,FOOD_INDUSTRIES,SCIENTIST,800,AIC
QJ-684c,QJ-684c,FOOD_INDUSTRIES,ENGINEER,400,AIC
QJ-684c,QJ-684c,FOOD_INDUSTRIES,TECHNICIAN,200,AIC
QJ-684c,QJ-684c,FOOD_INDUSTRIES,SETTLER,50,AIC
QJ-684c,QJ-684c,FOOD_INDUSTRIES,PIONEER,25,AIC
QJ-684c,QJ-684c,ELECTRONICS,SCIENTIST,800,AIC
QJ-684c,QJ-684c,ELECTRONICS,ENGINEER,400,AIC
QJ-684c,QJ-684c,ELECTRONICS,TECHNICIAN,200,AIC
QJ-684c,QJ-684c,ELECTRONICS,SETTLER,50,AIC
QJ-684c,QJ-684c,ELECTRONICS,PIONEER,25,AIC
QJ-684c,QJ-684c,CONSTRUCTION,SCIENTIST,800,AIC
QJ-684c,QJ-684c,CONSTRUCTION,ENGINEER,400,AIC
QJ-684c,QJ-684c,CONSTRUCTION,TECHNICIAN,200,AIC
QJ-684c,QJ-684c,CONSTRUCTION,SETTLER,50,AIC
QJ-684c,QJ-684c,CONSTRUCTION,PIONEER,25,AIC
QJ-684c,QJ-684c,CHEMISTRY,SCIENTIST,800,AIC
QJ-684c,QJ-684c,CHEMISTRY,ENGINEER,400,AIC
QJ-684c,QJ-684c,CHEMISTRY,TECHNICIAN,200,AIC
QJ-684c,QJ-684c,CHEMISTRY,SETTLER,50,AIC
QJ-684c,QJ-684c,CHEMISTRY,PIONEER,25,AIC
QJ-684c,QJ-684c,AGRICULTURE,SCIENTIST,800,AIC
QJ-684c,QJ-684c,AGRICULTURE,ENGINEER,400,AIC
QJ-684c,QJ-684c,AGRICULTURE,TECHNICIAN,200,AIC
QJ-684c,QJ-684c,AGRICULTURE,SETTLER,50,AIC
QJ-684c,QJ-684c,AGRICULTURE,PIONEER,25,AIC
QJ-684c,QJ-684c,MANUFACTURING,SCIENTIST,800,AIC
QJ-684c,QJ-684c,METALLURGY,PIONEER,25,AIC
QJ-684c,QJ-684c,MANUFACTURING,TECHNICIAN,200,AIC
QJ-684c,QJ-684c,MANUFACTURING,SETTLER,50,AIC
QJ-684c,QJ-684c,METALLURGY,SETTLER,50,AIC
QJ-684c,QJ-684c,METALLURGY,TECHNICIAN,200,AIC
QJ-684c,QJ-684c,METALLURGY,ENGINEER,400,AIC
QJ-684c,QJ-684c,METALLURGY,SCIENTIST,800,AIC
QJ-684c,QJ-684c,RESOURCE_EXTRACTION,PIONEER,25,AIC
QJ-684c,QJ-684c,RESOURCE_EXTRACTION,SETTLER,50,AIC
QJ-684c,QJ-684c,RESOURCE_EXTRACTION,TECHNICIAN,200,AIC
QJ-684d,QJ-684d,CHEMISTRY,PIONEER,25,AIC
QJ-684d,QJ-684d,AGRICULTURE,SETTLER,50,AIC
QJ-684d,QJ-684d,FUEL_REFINING,PIONEER,25,AIC
QJ-684d,QJ-684d,FUEL_REFINING,SETTLER,50,AIC
QJ-684d,QJ-684d,FUEL_REFINING,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,FUEL_REFINING,ENGINEER,1000,AIC
QJ-684d,QJ-684d,FUEL_REFINING,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,MANUFACTURING,PIONEER,25,AIC
QJ-684d,QJ-684d,MANUFACTURING,SETTLER,50,AIC
QJ-684d,QJ-684d,MANUFACTURING,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,MANUFACTURING,ENGINEER,1000,AIC
QJ-684d,QJ-684d,MANUFACTURING,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,METALLURGY,PIONEER,25,AIC
QJ-684d,QJ-684d,METALLURGY,SETTLER,50,AIC
QJ-684d,QJ-684d,METALLURGY,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,METALLURGY,ENGINEER,1000,AIC
QJ-684d,QJ-684d,METALLURGY,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,RESOURCE_EXTRACTION,PIONEER,25,AIC
QJ-684d,QJ-684d,RESOURCE_EXTRACTION,SETTLER,50,AIC
QJ-684d,QJ-684d,RESOURCE_EXTRACTION,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,RESOURCE_EXTRACTION,ENGINEER,1000,AIC
QJ-684d,QJ-684d,FOOD_INDUSTRIES,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,AGRICULTURE,PIONEER,25,AIC
QJ-684d,QJ-684d,FOOD_INDUSTRIES,ENGINEER,1000,AIC
QJ-684d,QJ-684d,FOOD_INDUSTRIES,SETTLER,50,AIC
QJ-684d,QJ-684d,AGRICULTURE,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,AGRICULTURE,ENGINEER,1000,AIC
QJ-684d,QJ-684d,AGRICULTURE,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,CHEMISTRY,SETTLER,50,AIC
QJ-684d,QJ-684d,CHEMISTRY,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,CHEMISTRY,ENGINEER,1000,AIC
QJ-684d,QJ-684d,CHEMISTRY,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,CONSTRUCTION,PIONEER,25,AIC
QJ-684d,QJ-684d,CONSTRUCTION,SETTLER,50,AIC
QJ-684d,QJ-684d,CONSTRUCTION,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,CONSTRUCTION,ENGINEER,1000,AIC
QJ-684d,QJ-684d,CONSTRUCTION,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,ELECTRONICS,PIONEER,25,AIC
QJ-684d,QJ-684d,ELECTRONICS,SETTLER,50,AIC
QJ-684d,QJ-684d,ELECTRONICS,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,RESOURCE_EXTRACTION,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,ELECTRONICS,SCIENTIST,2000,AIC
QJ-684d,QJ-684d,FOOD_INDUSTRIES,PIONEER,25,AIC
QJ-684d,QJ-684d,FOOD_INDUSTRIES,TECHNICIAN,360,AIC
QJ-684d,QJ-684d,ELECTRONICS,ENGINEER,1000,AIC
QJ-684e,QJ-684e,FUEL_REFINING,ENGINEER,1000,AIC
QJ-684e,QJ-684e,FUEL_REFINING,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,FUEL_REFINING,SETTLER,50,AIC
QJ-684e,QJ-684e,FUEL_REFINING,PIONEER,25,AIC
QJ-684e,QJ-684e,FOOD_INDUSTRIES,SCIENTIST,2000,AIC
QJ-684e,QJ-684e,RESOURCE_EXTRACTION,SCIENTIST,2000,AIC
QJ-684e,QJ-684e,ELECTRONICS,SCIENTIST,2000,AIC
QJ-684e,QJ-684e,CONSTRUCTION,PIONEER,25,AIC
QJ-684e,QJ-684e,RESOURCE_EXTRACTION,ENGINEER,1000,AIC
QJ-684e,QJ-684e,ELECTRONICS,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,ELECTRONICS,SETTLER,50,AIC
QJ-684e,QJ-684e,ELECTRONICS,PIONEER,25,AIC
QJ-684e,QJ-684e,CONSTRUCTION,SCIENTIST,2000,AIC
QJ-684e,QJ-684e,CONSTRUCTION,ENGINEER,1000,AIC
QJ-684e,QJ-684e,CONSTRUCTION,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,CONSTRUCTION,SETTLER,50,AIC
QJ-684e,QJ-684e,CHEMISTRY,SCIENTIST,2000,AIC
QJ-684e,QJ-684e,FOOD_INDUSTRIES,SETTLER,50,AIC
QJ-684e,QJ-684e,CHEMISTRY,ENGINEER,1000,AIC
QJ-684e,QJ-684e,CHEMISTRY,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,CHEMISTRY,SETTLER,50,AIC
QJ-684e,QJ-684e,CHEMISTRY,PIONEER,25,AIC
QJ-684e,QJ-684e,AGRICULTURE,SCIENTIST,2000,AIC
QJ-684e,QJ-684e,AGRICULTURE,ENGINEER,1000,AIC
QJ-684e,QJ-684e,AGRICULTURE,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,AGRICULTURE,SETTLER,50,AIC
QJ-684e,QJ-684e,AGRICULTURE,PIONEER,25,AIC
QJ-684e,QJ-684e,FOOD_INDUSTRIES,PIONEER,25,AIC
QJ-684e,QJ-684e,ELECTRONICS,ENGINEER,1000,AIC
QJ-684e,QJ-684e,FOOD_INDUSTRIES,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,MANUFACTURING,ENGINEER,1000,AIC
QJ-684e,QJ-684e,RESOURCE_EXTRACTION,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,RESOURCE_EXTRACTION,SETTLER,50,AIC
QJ-684e,QJ-684e,RESOURCE_EXTRACTION,PIONEER,25,AIC
QJ-684e,QJ-684e,METALLURGY,SCIENTIST,2000,AIC
QJ-684e,QJ-684e,METALLURGY,ENGINEER,1000,AIC
QJ-684e,QJ-684e,METALLURGY,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,FOOD_INDUSTRIES,ENGINEER,1000,AIC
QJ-684e,QJ-684e,METALLURGY,PIONEER,25,AIC
QJ-684e,QJ-684e,MANUFACTURING,SCIENTIST,2000,AIC
QJ-684e,QJ-684e,METALLURGY,SETTLER,50,AIC
QJ-684e,QJ-684e,MANUFACTURING,TECHNICIAN,360,AIC
QJ-684e,QJ-684e,MANUFACTURING,SETTLER,50,AIC
QJ-684e,QJ-684e,MANUFACTURING,PIONEER,25,AIC
QJ-684e,QJ-684e,FUEL_REFINING,SCIENTIST,2000,AIC
QQ-001a,Circa,FOOD_INDUSTRIES,ENGINEER,950,NCC
QQ-001a,Circa,FOOD_INDUSTRIES,SETTLER,80,NCC
QQ-001a,Circa,FOOD_INDUSTRIES,TECHNICIAN,250,NCC
QQ-001a,Circa,FUEL_REFINING,SETTLER,80,NCC
QQ-001a,Circa,FOOD_INDUSTRIES,SCIENTIST,1800,NCC
QQ-001a,Circa,FOOD_INDUSTRIES,PIONEER,45,NCC
QQ-001a,Circa,AGRICULTURE,ENGINEER,950,NCC
QQ-001a,Circa,FUEL_REFINING,TECHNICIAN,250,NCC
QQ-001a,Circa,FUEL_REFINING,ENGINEER,950,NCC
QQ-001a,Circa,FUEL_REFINING,SCIENTIST,1800,NCC
QQ-001a,Circa,MANUFACTURING,PIONEER,45,NCC
QQ-001a,Circa,MANUFACTURING,SETTLER,80,NCC
QQ-001a,Circa,MANUFACTURING,TECHNICIAN,250,NCC
QQ-001a,Circa,MANUFACTURING,ENGINEER,950,NCC
QQ-001a,Circa,MANUFACTURING,SCIENTIST,1800,NCC
QQ-001a,Circa,METALLURGY,PIONEER,45,NCC
QQ-001a,Circa,METALLURGY,SETTLER,80,NCC
QQ-001a,Circa,METALLURGY,TECHNICIAN,250,NCC
QQ-001a,Circa,METALLURGY,ENGINEER,950,NCC
QQ-001a,Circa,METALLURGY,SCIENTIST,1800,NCC
QQ-001a,Circa,RESOURCE_EXTRACTION,PIONEER,45,NCC
QQ-001a,Circa,RESOURCE_EXTRACTION,SETTLER,80,NCC
QQ-001a,Circa,RESOURCE_EXTRACTION,TECHNICIAN,250,NCC
QQ-001a,Circa,RESOURCE_EXTRACTION,ENGINEER,950,NCC
QQ-001a,Circa,RESOURCE_EXTRACTION,SCIENTIST,1800,NCC
QQ-001a,Circa,AGRICULTURE,TECHNICIAN,250,NCC
QQ-001a,Circa,ELECTRONICS,SCIENTIST,1800,NCC
QQ-001a,Circa,ELECTRONICS,ENGINEER,950,NCC
QQ-001a,Circa,ELECTRONICS,TECHNICIAN,250,NCC
QQ-001a,Circa,ELECTRONICS,SETTLER,80,NCC
QQ-001a,Circa,ELECTRONICS,PIONEER,45,NCC
QQ-001a,Circa,CONSTRUCTION,SCIENTIST,1800,NCC
QQ-001a,Circa,CONSTRUCTION,ENGINEER,950,NCC
QQ-001a,Circa,CONSTRUCTION,TECHNICIAN,250,NCC
QQ-001a,Circa,CONSTRUCTION,SETTLER,80,NCC
QQ-001a,Circa,CONSTRUCTION,PIONEER,45,NCC
QQ-001a,Circa,CHEMISTRY,SCIENTIST,1800,NCC
QQ-001a,Circa,CHEMISTRY,ENGINEER,950,NCC
QQ-001a,Circa,CHEMISTRY,TECHNICIAN,250,NCC
QQ-001a,Circa,CHEMISTRY,SETTLER,80,NCC
QQ-001a,Circa,CHEMISTRY,PIONEER,45,NCC
QQ-001a,Circa,AGRICULTURE,SCIENTIST,1800,NCC
QQ-001a,Circa,FUEL_REFINING,PIONEER,45,NCC
QQ-001a,Circa,AGRICULTURE,PIONEER,45,NCC
QQ-001a,Circa,AGRICULTURE,SETTLER,80,NCC
QQ-001b,Circe,METALLURGY,SCIENTIST,1200,NCC
QQ-001b,Circe,MANUFACTURING,PIONEER,10,NCC
QQ-001b,Circe,FUEL_REFINING,SCIENTIST,1200,NCC
QQ-001b,Circe,RESOURCE_EXTRACTION,PIONEER,10,NCC
QQ-001b,Circe,RESOURCE_EXTRACTION,SETTLER,15,NCC
QQ-001b,Circe,RESOURCE_EXTRACTION,TECHNICIAN,20,NCC
QQ-001b,Circe,RESOURCE_EXTRACTION,ENGINEER,700,NCC
QQ-001b,Circe,RESOURCE_EXTRACTION,SCIENTIST,1200,NCC
QQ-001b,Circe,AGRICULTURE,PIONEER,10,NCC
QQ-001b,Circe,FUEL_REFINING,SETTLER,15,NCC
QQ-001b,Circe,AGRICULTURE,TECHNICIAN,20,NCC
QQ-001b,Circe,FUEL_REFINING,PIONEER,10,NCC
QQ-001b,Circe,FOOD_INDUSTRIES,ENGINEER,700,NCC
QQ-001b,Circe,AGRICULTURE,SCIENTIST,1200,NCC
QQ-001b,Circe,CHEMISTRY,PIONEER,10,NCC
QQ-001b,Circe,CHEMISTRY,SETTLER,15,NCC
QQ-001b,Circe,CHEMISTRY,TECHNICIAN,20,NCC
QQ-001b,Circe,CHEMISTRY,ENGINEER,700,NCC
QQ-001b,Circe,CHEMISTRY,SCIENTIST,1200,NCC
QQ-001b,Circe,CONSTRUCTION,PIONEER,10,NCC
QQ-001b,Circe,CONSTRUCTION,SETTLER,15,NCC
QQ-001b,Circe,CONSTRUCTION,TECHNICIAN,20,NCC
QQ-001b,Circe,CONSTRUCTION,ENGINEER,700,NCC
QQ-001b,Circe,CONSTRUCTION,SCIENTIST,1200,NCC
QQ-001b,Circe,ELECTRONICS,PIONEER,10,NCC
QQ-001b,Circe,ELECTRONICS,SETTLER,15,NCC
QQ-001b,Circe,ELECTRONICS,TECHNICIAN,20,NCC
QQ-001b,Circe,ELECTRONICS,ENGINEER,700,NCC
QQ-001b,Circe,ELECTRONICS,SCIENTIST,1200,NCC
QQ-001b,Circe,AGRICULTURE,SETTLER,15,NCC
QQ-001b,Circe,FOOD_INDUSTRIES,SETTLER,15,NCC
QQ-001b,Circe,FOOD_INDUSTRIES,TECHNICIAN,20,NCC
QQ-001b,Circe,FOOD_INDUSTRIES,SCIENTIST,1200,NCC
QQ-001b,Circe,FUEL_REFINING,ENGINEER,700,NCC
QQ-001b,Circe,AGRICULTURE,ENGINEER,700,NCC
QQ-001b,Circe,FUEL_REFINING,TECHNICIAN,20,NCC
QQ-001b,Circe,FOOD_INDUSTRIES,PIONEER,10,NCC
QQ-001b,Circe,METALLURGY,ENGINEER,700,NCC
QQ-001b,Circe,METALLURGY,TECHNICIAN,20,NCC
QQ-001b,Circe,METALLURGY,SETTLER,15,NCC
QQ-001b,Circe,METALLURGY,PIONEER,10,NCC
QQ-001b,Circe,MANUFACTURING,SCIENTIST,1200,NCC
QQ-001b,Circe,MANUFACTURING,ENGINEER,700,NCC
QQ-001b,Circe,MANUFACTURING,TECHNICIAN,20,NCC
QQ-001b,Circe,MANUFACTURING,SETTLER,15,NCC
QQ-001c,QQ-001c,AGRICULTURE,ENGINEER,1440,NCC
QQ-001c,QQ-001c,ELECTRONICS,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,FOOD_INDUSTRIES,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,FOOD_INDUSTRIES,TECHNICIAN,360,NCC
QQ-001c,QQ-001c,FOOD_INDUSTRIES,SETTLER,240,NCC
QQ-001c,QQ-001c,FOOD_INDUSTRIES,PIONEER,120,NCC
QQ-001c,QQ-001c,FUEL_REFINING,PIONEER,120,NCC
QQ-001c,QQ-001c,FOOD_INDUSTRIES,ENGINEER,1440,NCC
QQ-001c,QQ-001c,AGRICULTURE,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,CHEMISTRY,PIONEER,50,NCC
QQ-001c,QQ-001c,CHEMISTRY,SETTLER,100,NCC
QQ-001c,QQ-001c,CHEMISTRY,TECHNICIAN,200,NCC
QQ-001c,QQ-001c,CHEMISTRY,ENGINEER,1440,NCC
QQ-001c,QQ-001c,CHEMISTRY,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,CONSTRUCTION,PIONEER,120,NCC
QQ-001c,QQ-001c,CONSTRUCTION,SETTLER,240,NCC
QQ-001c,QQ-001c,CONSTRUCTION,TECHNICIAN,360,NCC
QQ-001c,QQ-001c,CONSTRUCTION,ENGINEER,1440,NCC
QQ-001c,QQ-001c,CONSTRUCTION,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,ELECTRONICS,PIONEER,120,NCC
QQ-001c,QQ-001c,ELECTRONICS,SETTLER,240,NCC
QQ-001c,QQ-001c,ELECTRONICS,TECHNICIAN,360,NCC
QQ-001c,QQ-001c,ELECTRONICS,ENGINEER,1440,NCC
QQ-001c,QQ-001c,AGRICULTURE,SETTLER,240,NCC
QQ-001c,QQ-001c,FUEL_REFINING,SETTLER,240,NCC
QQ-001c,QQ-001c,AGRICULTURE,PIONEER,120,NCC
QQ-001c,QQ-001c,RESOURCE_EXTRACTION,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,RESOURCE_EXTRACTION,ENGINEER,1440,NCC
QQ-001c,QQ-001c,RESOURCE_EXTRACTION,TECHNICIAN,360,NCC
QQ-001c,QQ-001c,RESOURCE_EXTRACTION,SETTLER,240,NCC
QQ-001c,QQ-001c,AGRICULTURE,TECHNICIAN,360,NCC
QQ-001c,QQ-001c,RESOURCE_EXTRACTION,PIONEER,120,NCC
QQ-001c,QQ-001c,METALLURGY,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,METALLURGY,ENGINEER,1440,NCC
QQ-001c,QQ-001c,METALLURGY,TECHNICIAN,360,NCC
QQ-001c,QQ-001c,METALLURGY,SETTLER,240,NCC
QQ-001c,QQ-001c,METALLURGY,PIONEER,120,NCC
QQ-001c,QQ-001c,MANUFACTURING,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,MANUFACTURING,ENGINEER,1440,NCC
QQ-001c,QQ-001c,MANUFACTURING,TECHNICIAN,360,NCC
QQ-001c,QQ-001c,MANUFACTURING,SETTLER,240,NCC
QQ-001c,QQ-001c,MANUFACTURING,PIONEER,120,NCC
QQ-001c,QQ-001c,FUEL_REFINING,SCIENTIST,2640,NCC
QQ-001c,QQ-001c,FUEL_REFINING,ENGINEER,1440,NCC
QQ-001c,QQ-001c,FUEL_REFINING,TECHNICIAN,360,NCC
QQ-082b,QQ-082b,FUEL_REFINING,SCIENTIST,20,NCC
QQ-082b,QQ-082b,FUEL_REFINING,ENGINEER,20,NCC
QQ-082b,QQ-082b,FUEL_REFINING,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,FUEL_REFINING,SETTLER,20,NCC
QQ-082b,QQ-082b,AGRICULTURE,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,ELECTRONICS,SCIENTIST,20,NCC
QQ-082b,QQ-082b,FOOD_INDUSTRIES,ENGINEER,20,NCC
QQ-082b,QQ-082b,FOOD_INDUSTRIES,SETTLER,20,NCC
QQ-082b,QQ-082b,FOOD_INDUSTRIES,PIONEER,20,NCC
QQ-082b,QQ-082b,AGRICULTURE,PIONEER,20,NCC
QQ-082b,QQ-082b,ELECTRONICS,ENGINEER,20,NCC
QQ-082b,QQ-082b,ELECTRONICS,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,ELECTRONICS,SETTLER,20,NCC
QQ-082b,QQ-082b,ELECTRONICS,PIONEER,20,NCC
QQ-082b,QQ-082b,CONSTRUCTION,SCIENTIST,20,NCC
QQ-082b,QQ-082b,CONSTRUCTION,ENGINEER,20,NCC
QQ-082b,QQ-082b,CONSTRUCTION,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,CONSTRUCTION,SETTLER,20,NCC
QQ-082b,QQ-082b,CONSTRUCTION,PIONEER,20,NCC
QQ-082b,QQ-082b,CHEMISTRY,SCIENTIST,20,NCC
QQ-082b,QQ-082b,CHEMISTRY,ENGINEER,20,NCC
QQ-082b,QQ-082b,CHEMISTRY,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,CHEMISTRY,SETTLER,20,NCC
QQ-082b,QQ-082b,CHEMISTRY,PIONEER,20,NCC
QQ-082b,QQ-082b,AGRICULTURE,SCIENTIST,20,NCC
QQ-082b,QQ-082b,AGRICULTURE,ENGINEER,20,NCC
QQ-082b,QQ-082b,FOOD_INDUSTRIES,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,FOOD_INDUSTRIES,SCIENTIST,20,NCC
QQ-082b,QQ-082b,AGRICULTURE,SETTLER,20,NCC
QQ-082b,QQ-082b,FUEL_REFINING,PIONEER,20,NCC
QQ-082b,QQ-082b,RESOURCE_EXTRACTION,SCIENTIST,20,NCC
QQ-082b,QQ-082b,RESOURCE_EXTRACTION,ENGINEER,20,NCC
QQ-082b,QQ-082b,RESOURCE_EXTRACTION,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,RESOURCE_EXTRACTION,SETTLER,20,NCC
QQ-082b,QQ-082b,RESOURCE_EXTRACTION,PIONEER,20,NCC
QQ-082b,QQ-082b,METALLURGY,SCIENTIST,20,NCC
QQ-082b,QQ-082b,METALLURGY,ENGINEER,20,NCC
QQ-082b,QQ-082b,METALLURGY,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,METALLURGY,SETTLER,20,NCC
QQ-082b,QQ-082b,METALLURGY,PIONEER,20,NCC
QQ-082b,QQ-082b,MANUFACTURING,SCIENTIST,20,NCC
QQ-082b,QQ-082b,MANUFACTURING,ENGINEER,20,NCC
QQ-082b,QQ-082b,MANUFACTURING,TECHNICIAN,20,NCC
QQ-082b,QQ-082b,MANUFACTURING,SETTLER,20,NCC
QQ-082b,QQ-082b,MANUFACTURING,PIONEER,20,NCC
QQ-645a,QQ-645a,CHEMISTRY,PIONEER,0,NCC
QQ-645a,QQ-645a,CHEMISTRY,TECHNICIAN,0,NCC
QQ-645a,QQ-645a,CHEMISTRY,ENGINEER,0,NCC
QQ-645a,QQ-645a,CHEMISTRY,SCIENTIST,0,NCC
QQ-645a,QQ-645a,CONSTRUCTION,PIONEER,0,NCC
QQ-645a,QQ-645a,CONSTRUCTION,SETTLER,0,NCC
QQ-645a,QQ-645a,CONSTRUCTION,TECHNICIAN,0,NCC
QQ-645a,QQ-645a,CONSTRUCTION,ENGINEER,0,NCC
QQ-645a,QQ-645a,CONSTRUCTION,SCIENTIST,0,NCC
QQ-645a,QQ-645a,ELECTRONICS,PIONEER,0,NCC
QQ-645a,QQ-645a,ELECTRONICS,SETTLER,0,NCC
QQ-645a,QQ-645a,ELECTRONICS,TECHNICIAN,0,NCC
